I'm having a party tomorrow.,?
I'm fine_ Daddy. When are you coming home?,?
I'm at Space Station Five_ darling. How are you?,?
I'll bet it's a fortune.,?
I was working out what this trip must cost_ taking him up there by himself and coming back empty.,?
Yes_ well_ whatever it is_ they're certainly not fooling around. This is the first flight they allowed in for more than a week.,?
Berkeley told me that they think it came from contamination on a returning Mars flight.,?
I suppose it was bound to happen sooner or later.,?
Well_ I've heard more and more people talk of an epidemic.,?
Well_ how's it going back there?,?
Thank you.,?
Oh_ thank you very much.,?
Thank you. It's been a great pleasure to meet all of you... Dr. Smyslov.,?
Well_ Gregor and I will look forward to seeing you.,?
Well_ I hope that you and your wife can come to the I.A.C. conference in June.,?
No_ thank you... and I'm afraid now I really must be going.,?
Are you sure you won't change your mind about a drink?,?
Well_ that does sound very odd.,?
Clavius Control came on the air just long enough to transmit their refusal.,?
Well_ where are all of you off to?,?
He's fine. But I'm afraid we don't get a chance to see each other very much these days.,?
How is gregor?,?
Oh_ that's such a delightful age.,?
Oh_ she's growing up very fast. As a matter of fact_ she's six tomorrow.,?
And your charming little daughter?,?
Yes_ it's coming along very well.,?
I suppose you saw the work on our new section while you were docking.,?
Yes_ I think so. Just about then.,?
Fine.,?
Well_ shall we go through Documentation?,?
Yes_ very pleasant.,?
Well.. Did you have a pleaant flight?,?
Please_ it really doesn't matter.,?
Well_ thank you very much for being so understanding.,?
I'm terribly sorry. I was just on my way down to meet you. I saw your ship dock and I knew I had plenty of time_ and I was on my way out of the office when_ suddenly_ the phone rang.,?
How do you do_ Mr. Miller?,?
Dr. Smyslov... I'm not permitted to discuss this.,?
This epidemic could easily spread to our base_ Dr. Floyd. We should be given all the facts.,?
Quite frankly_ we have had some very reliable intelligence reports that a quite serious epidemic has broken out at Clavius. Something_ apperently_ of an unknown origin. Is this_ in fact_ what has happened?,?
Certainly.,?
Dr. Floyd_ at the risk of pressing you on a point you seem reticent to discuss_ may I ask you a straightforward question?,?
Well_ I'm glad about that.,?
Fortunately_ they did.,?
Yes... Well_ I hope the crew got back safely.,?
Yes_ and I'm afaid there's going to be a bit of a row about it. Denying the men permission to land was a direct violation of the I.A.S. convention.,?
I see.,?
That's right.,?
You mean you haven't been able to get anyone at the base for ten days?,?
Yes_ well at first we thought that was the explanation_ but it's been going on for the past ten days.,?
Yes. Well_ for one thing_ whenever you phone the base_ all you can get is a recording which repeats that the phone lines are temporarily out of order.,?
Really?,?
Well_ it's just for the past two weeks there have been some extremely odd things happening at Clavius.,?
I'm sorry_ but I'm not sure I know what you mean.,?
Yes_as a matter of fact_ I am.,?
Are you_ by any chance_ going up to your base at Clavius?,?
Well_ as it happens_ I'm on my way up to the moon,?
Yes_ really_ thank you very much.,?
Are you quite sure?,?
Oh_ I really don't have time for a drink. If it's all right I'll just sit for a minute and then I've got to be off.,?
I don't think it has_ but I'd like to check that. Simpson_ what's the log on that?,?
Has it been exposed to any sun before now?,?
Well_ not really. At first glance_ black would suggest something sun-powered_ but then why would anyone deliberately bury a sun- powered device?,?
Any ideas about the colour?,?
Tomb_ shine_ survey-marker spare part_ take your choice.,?
But you don't have any idea as to what it is?,?
Not really. It's completely inert. No sound or energy sources have been detected. The surface is made of something incredibly hard and we've been barely able to scratch it. A laser drill,?
Any clue as to what it is?,?
By the deformation between the mother rock and the fill.,?
How can you tell it was deliberately buried?,?
Yes_ it does. The sub-surface structure shows that it was deliberately buried about four million years ago.,?
I'm afraid it can and it will be kept under wraps as long as it is deemed to be necessary by the Council. And of course you know that the Council has requested that formal security oaths are to be obtained in writing from every- one who had any knowledge of this event. There must be adequate time for a full study to be made of the situation before any con- sideration can be given to making a public announcement.,?
Dr. Floyd_ how long do you think this can be kept under wraps?,?
Well_ thank you very much_ and please let us know if there is anything we can do to make your trip more comfortable.,?
No_ of course_ Captain_ I can understand your concern.,?
Well_ fine. Thanks very much_ anyway_ and I hope you don't mind me asking?,?
Yes_ well_ I wouldn't have been too concerned about it_ except I've heard these stories about the epidemic and_ as a matter of fact_ I've heard that ten people have died already.,?
I see. Well_ I'm sorry about that. I wouldn't think there's any cause for alarm.,?
Well_ I'll tell you why I ask. You see_ I've got a girl who works in the Auditing Department of the Territorial Administrator and I haven't been able to get her on the phone for the past week or so_ and with all these stories one hears_ I'm a little concerned about her.,?
I take it this is something to do with the trouble they're having up at Clavius?,?
I see.,?
Well... the crew is confined to the ship when we land at Clavius. We have to stay inside for the time it take to refit - about twenty-four hours. And then we're going to back empty.,?
What do you mean?,?
Incidentally_ Dr. Floyd_ I wonder if I can have a word with you about the security arrangements?,?
Thank you.,?
Oh_ no_ thank you. The two girls have taken wonderful care of me. I'm just fine.,?
We're scheduled to dock in about seven hours. Is there anything we can do for you?,?
When do we arrive at Clavius?,?
There's nothing like weightless sleep for a complete rest.,?
Oh_ marvellous. It's the first real sleep I've had for the past two days.,?
All right_ Hal. We'll take care of it. Let me have the hard copy_ please.,m
Not really_ Frank. I think there may be a flaw in the assembly procedure.,m
Do you have any idea of what is causing this fault?,m
Let me see the tracking alignment display.,m
I know you did_ Frank_ but I assure you there was an impending failure.,m
It looks like we have another bad A.O. unit. My FPC shows another impending failure.,m
Yes_ Hal_ what's up?,m
Opening pod bay doors.,m
Pod Bay is decompressed. All doors are secure. You are free to open pod bay doors.,m
Hal_ check all airlock doors secure.,m
Roger.,m
Hal_ maintain normal E.V.A. condition.,m
I understand.,m
Hal_ I'm going out now to replace the A.O. unit.,m
Five by five_ Frank.,m
Roger.,m
Hal_ have pod arms secure the component.,m
Thank you very much_ Hal.,m
That's true.,m
There is no other purpose for this mission than to carry out a continuation of the space program_ and to further our general knowledge of the planets. Is that true?,m
That's true,m
Approximately five years after we go into hibernation_ the recovery vehicle will make rendezous with us and bring us back. Is this true?,m
That's true.,m
That's true.,m
Our transit time is 257 days. Is that true?,m
True.,m
Our Mission Profile calls for Discovery going to Saturn. True or false?,m
I will if I can_ Frank.,m
Right. Hal_ tell me whether the following statements are true or false.,m
Great_ just great.,?
That we do. And we put air in the tires. I'll even sell you some gas if you need it.,?
How about chargin' the battery?,?
We don't wash 'em_ ya know.,?
Yeah_ I've been busy.,?
This is three years old.,?
Hammond.,?
Name?,?
I want to pick up my car.,?
Yeah?,?
Try obeyin' the law once in awhile_ and I won't have to hassle you...,m
I'm tellin' ya_ I'm giving you all I know.,?
Look_ give me a break_ you're going to have to settle for her place.  It's the only thing I know.,?
I don't give a damn about his girl...,m
I don't give a shit who you ask.,?
Maybe I better ask around_ see what your pals think.,m
Fuck off.  I don't know what the hell you're talkin' about.,?
Now how's your memory doin'?,m
No_ man_ I think I'll have a vodka.,m
Maybe you better have a Black Russian.,?
Vodka.,m
Yeah.,?
And I need one more for my pal. Yeah. Make her an Indian. No_ not a turban_ you know_ a squaw.,?
Hey_ what about me?,?
He's just kiddin'_ you just keep doin' what I tell ya_ you'll be okay.,?
Maybe that's where I'm gonna cut your throat.,?
Just do what I say_ okay? We'll pay for the girls and have a good time... Don't you trust me?,?
They always let me do anything. I don't want to pay for it.  I never paid for it in my life.,?
It's better when you pay... they let you do anything.,?
I never paid for it in my life.,?
Yeah_ dummy.  Money.,?
Pay money?,?
Pros.,?
Whaddya mean_ buy?,?
Maybe after we get done with him I'm gonna buy us some girls.,?
I ain't tired yet.,?
I want to drive awhile.,?
You got a real big mouth_ convict.,?
Maybe you shoulda stole a better truck_ Tonto.,?
Now you're talkin'. See ya...,?
I'll buy ya the best dinner in San Francisco...how'd that be? Then we'll go dancin'_ okay?,m
Hey_ no_ I'm tryin' to be nice. Buy yourself something pretty. I'd do it_ but I got to go.  I got this cop waitin' for me...,m
Hey_ don't do that.  I said I wasn't a pro_ remember?,?
Here you go_ baby.,m
I just struck it rich... I think we can do a little business.  As a matter of fact_ I think we can have a party.,m
Hello_ again.,?
Here's hoping_ baby...,m
Well_ maybe I'll see you later ...,?
No_ it's gotta be here and now. Believe me. Only I don't have the damn money for a room...,m
What's the matter with my place?,?
No_ baby_ nothin' like that. Look_ there's a place across the street. We can go right over there...,m
